utility_id_ferc1,plant_name_ferc1,utility_name_ferc1,capacity_mw,plant_table
135,limerick (j),peco energy company,2184.0,f1_steam
135,moser,peco energy company,84.0,f1_steam
135,moser (p),peco energy company,64.0,f1_steam
135,muddy run,peco energy company,800.0,f1_pumped_storage
135,p bottom 100% (u),peco energy company,2373.0,f1_steam
135,p bottom- peco share,peco energy company,979.0,f1_steam
135,p. bottom - peco shr,peco energy company,985.0,f1_steam
135,pennsbury 1,peco energy company,2.8,f1_gnrt_plant
135,pennsbury 2,peco energy company,2.8,f1_gnrt_plant
135,richmond,peco energy company,132.0,f1_steam
135,richmond (q),peco energy company,132.0,f1_steam
135,salem,peco energy company,997.0,f1_steam
135,salem (i),peco energy company,997.0,f1_steam
135,salem (t),peco energy company,18.0,f1_steam
135,schuykill,peco energy company,2.75,f1_gnrt_plant
135,schuylkill,peco energy company,190.0,f1_steam
135,schuylkill (m),peco energy company,40.0,f1_steam
135,southwark,peco energy company,74.0,f1_steam
136,benton,pennsylvania electric company,0.0,f1_gnrt_plant
136,benton (retired in 1995),pennsylvania electric company,,f1_gnrt_plant
136,blossburg,pennsylvania electric company,23.6,f1_steam
136,common exp,pennsylvania electric company,0.0,f1_steam
136,common exp.,pennsylvania electric company,0.0,f1_steam
136,common expenses,pennsylvania electric company,0.0,f1_steam
136,deep creek,pennsylvania electric company,19.2,f1_hydro
136,homer city #1 & #2,pennsylvania electric company,660.0,f1_steam
136,homer city #3,pennsylvania electric company,346.0,f1_steam
136,homer cty3,pennsylvania electric company,346.0,f1_steam
136,internal combustion,pennsylvania electric company,0.0,f1_gnrt_plant
136,n/a,pennsylvania electric company,0.0,f1_pumped_storage
136,piney,pennsylvania electric company,28.8,f1_hydro
136,see note on page 450,pennsylvania electric company,0.0,f1_steam
136,seneca,pennsylvania electric company,84.4,f1_pumped_storage
136,seneca sold in 1999,pennsylvania electric company,0.0,f1_pumped_storage
136,seward,pennsylvania electric company,218.23,f1_steam
136,shawville,pennsylvania electric company,640.0,f1_steam
136,shawville - internal combustion,pennsylvania electric company,0.0,f1_gnrt_plant
136,sold in 1999 - see page 402,pennsylvania electric company,0.0,f1_gnrt_plant
136,three mile island u1,pennsylvania electric company,217.7,f1_steam
136,tmi #1,pennsylvania electric company,217.7,f1_steam
136,warren,pennsylvania electric company,84.6,f1_steam
136,wayne,pennsylvania electric company,53.1,f1_steam
137,-----------,pennsylvania power company,0.0,f1_gnrt_plant
137,-------------------,pennsylvania power company,0.0,f1_gnrt_plant
137,beaver valley #1,pennsylvania power company,162.0,f1_steam
137,bmansfield,pennsylvania power company,158.0,f1_steam
137,bruce mansfield,pennsylvania power company,158.0,f1_steam
137,combustine turbine,pennsylvania power company,0.0,f1_gnrt_plant
137,combustion turbine,pennsylvania power company,0.0,f1_gnrt_plant
137,edgewater,pennsylvania power company,8.1,f1_gnrt_plant
137,gas turbine,pennsylvania power company,0.0,f1_gnrt_plant
137,internal combustion,pennsylvania power company,0.0,f1_gnrt_plant
137,mad river,pennsylvania power company,8.0,f1_steam
137,new castle,pennsylvania power company,341.0,f1_steam
137,niles,pennsylvania power company,3.9,f1_gnrt_plant
137,perry #1,pennsylvania power company,68.0,f1_steam
137,r. e. burger,pennsylvania power company,1.1,f1_gnrt_plant
137,w. h. sammis,pennsylvania power company,1.8,f1_gnrt_plant
137,w. h. sammis #7,pennsylvania power company,141.0,f1_steam
138,(a) amounts shown represent respondent's 12.34%,ppl electric utilities corporation,0.0,f1_gnrt_plant
138,(b) amounts shown represent respondent's 11.39%,ppl electric utilities corporation,0.0,f1_gnrt_plant
138,all hydro,ppl electric utilities corporation,0.0,f1_hydro
138,allenntown,ppl electric utilities corporation,64.0,f1_steam
138,allentown,ppl electric utilities corporation,64.0,f1_steam
138,brunner island,ppl electric utilities corporation,1559.0,f1_steam
138,common exp.-hydro,ppl electric utilities corporation,0.0,f1_hydro
138,common plt. exps.,ppl electric utilities corporation,0.0,f1_steam
138,conemaugh,ppl electric utilities corporation,1.3,f1_gnrt_plant
138,conemaugh (a),ppl electric utilities corporation,213.0,f1_steam
138,conemaugh (b),ppl electric utilities corporation,1.3,f1_gnrt_plant
138,conemaugh(a),ppl electric utilities corporation,213.0,f1_steam
138,confidential,ppl electric utilities corporation,0.0,f1_gnrt_plant
138,exp-all combustion,ppl electric utilities corporation,0.0,f1_steam
138,exp-all fossil plts,ppl electric utilities corporation,0.0,f1_steam
138,exp-allcts,ppl electric utilities corporation,0.0,f1_steam
138,exps com-all hydro,ppl electric utilities corporation,0.0,f1_hydro
138,exps com.-all hydro,ppl electric utilities corporation,,f1_hydro
138,exps common - all mc,ppl electric utilities corporation,0.0,f1_steam
138,exps common all m.c.,ppl electric utilities corporation,0.0,f1_steam
138,exps-all combustion,ppl electric utilities corporation,0.0,f1_steam
138,exps-all fossil,ppl electric utilities corporation,0.0,f1_steam
138,exps-all fossil plts,ppl electric utilities corporation,,f1_steam
138,exps.-all combustion,ppl electric utilities corporation,,f1_steam
138,exps.-all common,ppl electric utilities corporation,0.0,f1_steam
138,fishbach,ppl electric utilities corporation,37.0,f1_steam
138,harrisburg,ppl electric utilities corporation,64.0,f1_steam
138,harwood,ppl electric utilities corporation,32.0,f1_steam
138,holtwood,ppl electric utilities corporation,75.0,f1_steam
138,hydro gen plt expns,ppl electric utilities corporation,,f1_hydro
138,internal combustion-diesel,ppl electric utilities corporation,0.0,f1_gnrt_plant
138,jenkins,ppl electric utilities corporation,32.0,f1_steam
138,keystone,ppl electric utilities corporation,1.4,f1_gnrt_plant
138,keystone (a),ppl electric utilities corporation,231.0,f1_steam
138,keystone(a),ppl electric utilities corporation,231.0,f1_steam
138,lock haven,ppl electric utilities corporation,19.0,f1_steam
138,mart.cr3&4,ppl electric utilities corporation,1701.0,f1_steam
138,martins cr,ppl electric utilities corporation,94.0,f1_steam
138,martins cr 3 & 4,ppl electric utilities corporation,1701.0,f1_steam
138,martins creek,ppl electric utilities corporation,94.0,f1_steam
138,martins crk 1&2,ppl electric utilities corporation,313.0,f1_steam
138,martins crk u. 1 & 2,ppl electric utilities corporation,313.0,f1_steam
138,martins crk u. 3&4,ppl electric utilities corporation,1701.0,f1_steam
138,martins crk. u. 1&2,ppl electric utilities corporation,313.0,f1_steam
138,martins crk. u. 3&4,ppl electric utilities corporation,1701.0,f1_steam
138,montour,ppl electric utilities corporation,1642.0,f1_steam
138,share of jointly-owned plant.,ppl electric utilities corporation,0.0,f1_gnrt_plant
138,sunbury,ppl electric utilities corporation,410.0,f1_steam
138,susq. (a),ppl electric utilities corporation,2074.0,f1_steam
138,susquehanna (a),ppl electric utilities corporation,2074.0,f1_steam
138,tot. martins creek,ppl electric utilities corporation,2014.0,f1_steam
138,total martins creek,ppl electric utilities corporation,2014.0,f1_steam
138,wallenpaupack,ppl electric utilities corporation,40.0,f1_hydro
138,west shore,ppl electric utilities corporation,37.0,f1_steam
138,williamsport,ppl electric utilities corporation,32.0,f1_steam
141,bethel,portland general electric company,113.4,f1_steam
141,centralia,portland general electric company,36.5,f1_steam
141,"centralia, hydro plant",portland general electric company,,f1_gnrt_plant
141,hydro plant:,portland general electric company,0.0,f1_gnrt_plant
141,hydro:,portland general electric company,0.0,f1_gnrt_plant
141,interal combustion:,portland general electric company,0.0,f1_gnrt_plant
141,oregon military dept./a.f.r.c.,portland general electric company,1.6,f1_gnrt_plant
141,summit,portland general electric company,5.5,f1_gnrt_plant
141,us bancorp,portland general electric company,6.4,f1_gnrt_plant
142,*albright,the potomac edison company,69.0,f1_steam
142,*pleasants,the potomac edison company,410.4,f1_steam
142,albright,the potomac edison company,69.0,f1_steam
142,dam #4,the potomac edison company,1.9,f1_gnrt_plant
142,dam #5,the potomac edison company,1.12,f1_gnrt_plant
142,fort martin,the potomac edison company,316.8,f1_steam
142,ft. martin,the potomac edison company,317.0,f1_steam
142,harpers ferry,the potomac edison company,0.0,f1_gnrt_plant
142,harrison,the potomac edison company,672.0,f1_steam
142,hatfield,the potomac edison company,346.0,f1_steam
142,hatfield's ferry,the potomac edison company,345.6,f1_steam
142,hydro,the potomac edison company,0.0,f1_gnrt_plant
142,luray,the potomac edison company,1.6,f1_gnrt_plant
142,millville,the potomac edison company,2.84,f1_gnrt_plant
142,newport,the potomac edison company,1.4,f1_gnrt_plant
142,pleasants,the potomac edison company,410.0,f1_steam
142,r. paul smith,the potomac edison company,109.5,f1_steam
142,shenandoah,the potomac edison company,0.86,f1_gnrt_plant
142,smith,the potomac edison company,110.0,f1_steam
142,total,the potomac edison company,0.0,f1_gnrt_plant
142,warren,the potomac edison company,0.75,f1_gnrt_plant
143,`,potomac electric power company,0.0,f1_steam
143,benning,potomac electric power company,580.0,f1_steam
143,buzzard,potomac electric power company,288.0,f1_steam
143,buzzard c.t.,potomac electric power company,288.0,f1_steam
143,chalk point,potomac electric power company,0.0,f1_steam
143,chalk point c.t.,potomac electric power company,601.0,f1_steam
143,chalk pt.,potomac electric power company,2046.0,f1_steam
143,conemaugh,potomac electric power company,182.0,f1_steam
143,conemaugh (diesel),potomac electric power company,1.0,f1_steam
143,dickerson,potomac electric power company,588.0,f1_steam
143,dickerson c.t.,potomac electric power company,342.0,f1_steam
143,morgantown,potomac electric power company,1252.0,f1_steam
143,morgantown c.t.,potomac electric power company,296.0,f1_steam
143,potomac river,potomac electric power company,514.0,f1_steam
144,cayuga combustion,"duke energy indiana, llc",125.0,f1_steam
144,connersvil,"duke energy indiana, llc",84.0,f1_steam
145,ames,public service company of colorado,3.6,f1_gnrt_plant
145,ft. lupton,public service company of colorado,78.0,f1_steam
145,georgetown ferc no.2187,public service company of colorado,1.44,f1_gnrt_plant
145,peetz windfarm,public service company of colorado,0.0,f1_gnrt_plant
145,"ponnequin 2, 3, 4",public service company of colorado,16.5,f1_gnrt_plant
145,"ponnequin 5, 6",public service company of colorado,9.9,f1_gnrt_plant
145,salida ferc no. 2575,public service company of colorado,1.31,f1_gnrt_plant
145,tacoma,public service company of colorado,8.0,f1_gnrt_plant
145,total ponnequin,public service company of colorado,26.4,f1_gnrt_plant
145,total wind,public service company of colorado,26.4,f1_gnrt_plant
145,valmont,public service company of colorado,45.0,f1_steam
146,millstone #3,public service company of new hampshire,35.7,f1_steam
146,millstone no. 3,public service company of new hampshire,35.7,f1_steam
147,algodones (1),public service company of new mexico,15.0,f1_gnrt_plant
147,four corners,public service company of new mexico,192.0,f1_steam
147,non-operational for 2001,public service company of new mexico,0.0,f1_gnrt_plant
147,note: status of algodones is,public service company of new mexico,0.0,f1_gnrt_plant
147,palo verde,public service company of new mexico,390.0,f1_steam
148,*oklaunion,public service company of oklahoma,112.46,f1_steam
148,0,public service company of oklahoma,0.0,f1_steam
148,available for specific diesel units.,public service company of oklahoma,0.0,f1_gnrt_plant
148,commanche diesel,public service company of oklahoma,4.0,f1_gnrt_plant
148,immaterial in nature and are no longer,public service company of oklahoma,0.0,f1_gnrt_plant
148,internal combustion,public service company of oklahoma,0.0,f1_gnrt_plant
148,n'east 1&2,public service company of oklahoma,642.5,f1_steam
148,northeastern 1 & 2,public service company of oklahoma,633.0,f1_steam
148,northeastern 1 & 2 diesel,public service company of oklahoma,2.75,f1_gnrt_plant
148,northeastern 3 & 4,public service company of oklahoma,945.0,f1_steam
148,northeastern 3 & 4 diesel,public service company of oklahoma,1.2,f1_gnrt_plant
148,note: operation and maintenance expenses are,public service company of oklahoma,0.0,f1_gnrt_plant
148,s'western,public service company of oklahoma,482.65,f1_steam
149,* bergen,public service electric and gas company,,f1_steam
149,*bayonne,public service electric and gas company,42.5,f1_steam
149,0,public service electric and gas company,0.0,f1_gnrt_plant
149,1,public service electric and gas company,0.0,f1_gnrt_plant
149,albany (st),public service electric and gas company,502.2,f1_steam
149,bayonne,public service electric and gas company,42.5,f1_steam
149,bayonne (gt),public service electric and gas company,42.5,f1_steam
149,bergen,public service electric and gas company,0.0,f1_steam
149,bergen (gt),public service electric and gas company,793.8,f1_steam
149,burlington,public service electric and gas company,205.0,f1_steam
149,burlington (gt),public service electric and gas company,577.5,f1_steam
149,burlington (steam),public service electric and gas company,0.0,f1_steam
149,conemaugh,public service electric and gas company,421.2,f1_steam
149,conemaugh (int cmb),public service electric and gas company,2.5,f1_steam
149,conemaugh (steam),public service electric and gas company,421.2,f1_steam
149,edison,public service electric and gas company,502.2,f1_steam
149,edison (gt),public service electric and gas company,502.2,f1_steam
149,essex,public service electric and gas company,595.8,f1_steam
149,essex (gt),public service electric and gas company,595.8,f1_steam
149,g t indirect chgs.,public service electric and gas company,0.0,f1_steam
149,g.t-indirect chgs.,public service electric and gas company,0.0,f1_steam
149,gt-indirect chgs.,public service electric and gas company,0.0,f1_steam
149,hope creek,public service electric and gas company,1111.5,f1_steam
149,hope creek (nuc),public service electric and gas company,1111.5,f1_steam
149,hudson,public service electric and gas company,1114.5,f1_steam
149,hudson (gt),public service electric and gas company,115.2,f1_steam
149,hudson (steam),public service electric and gas company,1114.5,f1_steam
149,kearny,public service electric and gas company,314.1,f1_steam
149,kearny (gt),public service electric and gas company,517.4,f1_steam
149,kearny (steam),public service electric and gas company,314.1,f1_steam
149,keystone,public service electric and gas company,427.6,f1_steam
149,keystone (intrn cmb),public service electric and gas company,2.5,f1_steam
149,keystone (steam),public service electric and gas company,427.6,f1_steam
149,left blank,public service electric and gas company,0.0,f1_steam
149,linden,public service electric and gas company,612.9,f1_steam
149,linden (gt),public service electric and gas company,777.9,f1_steam
149,linden (steam),public service electric and gas company,519.4,f1_steam
149,mercer,public service electric and gas company,652.8,f1_steam
149,mercer (comb. turb.),public service electric and gas company,115.2,f1_steam
149,mercer (comb.turb.),public service electric and gas company,115.2,f1_steam
149,mercer (steam),public service electric and gas company,652.8,f1_steam
149,national park,public service electric and gas company,18.6,f1_steam
149,natn'l pk (comb trb),public service electric and gas company,18.6,f1_steam
149,none,public service electric and gas company,0.0,f1_steam
149,notes (pg 402-403),public service electric and gas company,0.0,f1_steam
149,notes: pages 402-403,public service electric and gas company,0.0,f1_steam
149,peach bottom,public service electric and gas company,979.0,f1_steam
149,peach bottom (nuc),public service electric and gas company,979.0,f1_steam
149,salem,public service electric and gas company,996.6,f1_steam
149,salem (comb. turb),public service electric and gas company,17.8,f1_steam
149,salem (nuclear),public service electric and gas company,972.6,f1_steam
149,sewaren,public service electric and gas company,461.1,f1_steam
149,sewaren (comb turb),public service electric and gas company,115.2,f1_steam
149,sewaren (gas turb),public service electric and gas company,115.2,f1_steam
149,sewaren (steam),public service electric and gas company,461.0,f1_steam
149,steam-indirect chgs.,public service electric and gas company,0.0,f1_steam
