record_id_eia,record_id_ferc1,signature_1,signature_2,notes
1241_2_2009_plant_unit_owned_10000,f1_steam_2009_12_79_2_2,AS,SW,cap a little off
1241_2009_plant_total_10005,f1_steam_2009_12_80_0_3,AS,SW,
1241_2009_plant_total_10000,f1_steam_2009_12_79_2_3,AS,SW,
1241_1_2009_plant_unit_owned_10005,f1_steam_2009_12_80_0_4,AS,SW,
1240_2006_plant_owned_10015,f1_steam_2006_12_191_1_1,AS,,"wrong utility, right plant"
1240_st_2006_plant_prime_mover_total_10005,f1_steam_2006_12_80_0_2,AS,SW,
1240_gt_2007_plant_prime_mover_total_10005,f1_steam_2007_12_191_1_1,AS,,"wrong subsidiary, right plant"
1240_st_2007_plant_prime_mover_total_10005,f1_steam_2007_12_80_0_2,AS,SW,
1240_gt_2008_plant_prime_mover_total_10005,f1_steam_2008_12_191_1_1,AS,,"wrong subsidiary, right plant"
1240_st_2008_plant_prime_mover_total_10005,f1_steam_2008_12_80_0_2,AS,SW,
1240_gt_2009_plant_prime_mover_total_10005,f1_steam_2009_12_191_1_1,AS,,"wrong subsidiary, right plant"
1240_st_2009_plant_prime_mover_total_10005,f1_steam_2009_12_80_0_2,AS,SW,
1240_gt_2010_plant_prime_mover_total_10005,f1_steam_2010_12_191_1_1,AS,,"wrong subsidiary, right plant"
1240_st_2010_plant_prime_mover_total_10005,f1_steam_2010_12_80_0_2,AS,SW,
1240_gt_2011_plant_prime_mover_total_10005,f1_steam_2011_12_191_1_1,AS,,"wrong subsidiary, right plant"
1240_st_2011_plant_prime_mover_total_10005,f1_steam_2011_12_80_0_2,AS,SW,
1240_gt_2012_plant_prime_mover_total_10005,f1_steam_2012_12_191_1_1,AS,,"wrong subsidiary, right plant"
1240_st_2012_plant_prime_mover_total_10005,f1_steam_2012_12_80_0_2,AS,SW,
1240_gt_2013_plant_prime_mover_total_10005,f1_steam_2013_12_191_0_2,AS,,"wrong subsidiary, right plant"
2080_2017_plant_total_10000,f1_steam_2017_12_79_0_1,AS,SW,
2080_2018_plant_total_10000,f1_steam_2018_12_79_0_1,AS,SW,Steve changed from 2080_sub_2018_plant_prime_fuel_total_10000 for consistency
2080_2_2019_plant_unit_total_10000_retired,f1_steam_2019_12_79_0_1,AS,SW,previous years reported the clump but not 2019
56502_2008_plant_total_22500,f1_steam_2008_12_191_2_1,AS,SW,
56151_2005_plant_total_770,f1_steam_2005_12_182_3_5,AS,,"wrong utility, right plant"
56151_2006_plant_total_770,f1_steam_2006_12_182_3_5,AS,,"wrong utility, right plant"
56151_2007_plant_total_770,f1_steam_2007_12_182_3_5,AS,,"wrong utility, right plant"
56151_2008_plant_total_56211,f1_steam_2008_12_182_2_2,AS,SW,"capacity slightly off, but appears to be correct"
56151_2009_plant_total_56211,f1_steam_2009_12_182_1_2,AS,SW,"capacity slightly off, but appears to be correct"
56151_2010_plant_total_56211,f1_steam_2010_12_182_1_2,AS,SW,"capacity slightly off, but appears to be correct"
56151_2011_plant_total_56211,f1_steam_2011_12_182_1_2,AS,SW,"capacity slightly off, but appears to be correct"
56151_2012_plant_total_56211,f1_steam_2012_12_182_1_2,AS,SW,"capacity slightly off, but appears to be correct"
56151_2013_plant_total_56211,f1_steam_2013_12_182_1_2,AS,SW,"capacity slightly off, but appears to be correct"
55395_2013_plant_total_3702,f1_steam_2013_12_182_0_4,AS,SW,"wrong utility, right plant; capacity miss-match"
56151_2014_plant_total_56211,f1_steam_2014_12_182_1_2,AS,SW,"capacity slightly off, but appears to be correct"
55395_2014_plant_total_3702,f1_steam_2014_12_182_0_4,AS,SW,"wrong utility, right plant; capacity miss-match"
56151_2015_plant_total_56211,f1_steam_2015_12_182_1_2,AS,SW,"capacity slightly off, but appears to be correct"
55395_2015_plant_total_3702,f1_steam_2015_12_182_0_4,AS,SW,"wrong utility, right plant; capacity miss-match"
56151_2016_plant_total_56211,f1_steam_2016_12_182_1_2,AS,SW,"capacity slightly off, but appears to be correct"
55395_2016_plant_total_3702,f1_steam_2016_12_182_0_4,AS,SW,"wrong utility, right plant; capacity miss-match"
56151_2017_plant_total_56211,f1_steam_2017_12_182_1_2,AS,SW,seems like net gen reported incorrectly in EIA
55395_2017_plant_total_3702,f1_steam_2017_12_182_0_4,AS,SW,"wrong utility, right plant; capacity miss-match"
56151_2018_plant_total_56211,f1_steam_2018_12_182_1_2,AS,SW,"capacity slightly off, but appears to be correct"
55395_2018_plant_total_3702,f1_steam_2018_12_182_0_4,AS,SW,"wrong utility, right plant; capacity miss-match"
56151_2019_plant_total_56211,f1_steam_2019_12_182_1_2,AS,SW,"capacity slightly off, but appears to be correct"
55395_2019_plant_total_3702,f1_steam_2019_12_182_0_4,AS,SW,"wrong utility, right plant; capacity miss-match"
7929_2005_plant_total_10000,f1_steam_2005_12_79_2_1,AS,SW,capacity matches starting in 2018
7929_2006_plant_total_10000,f1_steam_2006_12_79_2_1,AS,SW,capacity matches starting in 2018
7929_2007_plant_total_10000,f1_steam_2007_12_79_2_1,AS,SW,capacity matches starting in 2018
7929_2008_plant_total_10000,f1_steam_2008_12_79_2_1,AS,SW,capacity matches starting in 2018
7929_2009_plant_total_10000,f1_steam_2009_12_79_1_3,AS,SW,capacity matches starting in 2018
7929_2010_plant_total_10000,f1_steam_2010_12_79_1_5,AS,SW,capacity matches starting in 2018
7929_2011_plant_total_10000,f1_steam_2011_12_79_1_5,AS,SW,capacity matches starting in 2018
7929_2012_plant_total_10000,f1_steam_2012_12_79_1_5,AS,SW,capacity matches starting in 2018
7929_2013_plant_total_10000,f1_steam_2013_12_79_1_5,AS,SW,capacity matches starting in 2018
7929_2014_plant_total_10000,f1_steam_2014_12_79_1_5,AS,SW,capacity matches starting in 2018
7929_2015_plant_total_10000,f1_steam_2015_12_79_1_5,AS,SW,capacity matches starting in 2018
7929_2016_plant_total_10000,f1_steam_2016_12_79_1_5,AS,SW,capacity matches starting in 2018
7929_2017_plant_total_10000,f1_steam_2017_12_79_1_5,AS,SW,capacity matches starting in 2018
7929_2018_plant_total_10000,f1_steam_2018_12_79_1_5,AS,SW,
7929_2019_plant_total_10000,f1_steam_2019_12_79_1_5,AS,SW,
6068_2008_plant_owned_10005,f1_steam_2008_12_80_1_2,AS,SW,
6068_2008_plant_owned_22500,f1_steam_2008_12_191_1_4,AS,SW,
6068_2008_plant_total_22500,f1_steam_2008_12_191_1_5,AS,SW,
6068_2008_plant_total_10005,f1_steam_2008_12_80_1_1,AS,SW,
6068_2009_plant_owned_12695,f1_steam_2009_12_182_0_3,AS,,"wrong utility, right plant"
6068_2009_plant_owned_10005,f1_steam_2009_12_80_1_2,AS,SW,
6068_2009_plant_owned_22500,f1_steam_2009_12_191_1_4,AS,SW,
6068_2009_plant_total_22500,f1_steam_2009_12_191_1_5,AS,SW,
6068_2009_plant_total_10005,f1_steam_2009_12_80_1_1,AS,SW,
6068_2010_plant_owned_56211,f1_steam_2010_12_182_0_3,AS,SW,
6068_2010_plant_owned_10005,f1_steam_2010_12_80_1_1,AS,SW,
6068_2010_plant_owned_22500,f1_steam_2010_12_191_1_4,AS,SW,
6068_2011_plant_owned_56211,f1_steam_2011_12_182_0_3,AS,SW,
6068_2011_plant_owned_10005,f1_steam_2011_12_80_1_1,AS,SW,
6068_2011_plant_owned_22500,f1_steam_2011_12_191_1_4,AS,SW,
6068_2012_plant_owned_56211,f1_steam_2012_12_182_0_3,AS,SW,net gen slightly off
1241_2_2010_plant_unit_owned_10000,f1_steam_2010_12_79_2_4,AS,SW,cap a little off
1241_2_2010_plant_unit_owned_10005,f1_steam_2010_12_80_0_5,AS,SW,
1241_1_2010_plant_unit_owned_10005,f1_steam_2010_12_80_0_4,AS,SW,
1241_2010_plant_total_10000,f1_steam_2010_12_79_2_5,AS,SW,
1241_1_2010_plant_unit_owned_10000,f1_steam_2010_12_79_2_3,AS,SW,
1241_2_2011_plant_unit_owned_10000,f1_steam_2011_12_79_2_4,AS,SW,cap a little off
1241_2_2011_plant_unit_owned_10005,f1_steam_2011_12_80_0_5,AS,SW,
1241_1_2011_plant_unit_owned_10000,f1_steam_2011_12_79_2_3,AS,SW,
1241_1_2011_plant_unit_owned_10005,f1_steam_2011_12_80_0_4,AS,SW,net gen quite off
1241_2011_plant_total_10000,f1_steam_2011_12_79_2_5,AS,SW,
1241_2_2012_plant_unit_owned_10000,f1_steam_2012_12_79_2_4,AS,SW,cap a little off
1241_2_2012_plant_unit_owned_10005,f1_steam_2012_12_80_0_5,AS,SW,
1241_1_2012_plant_unit_owned_10000,f1_steam_2012_12_79_2_3,AS,SW,
1241_1_2012_plant_unit_owned_10005,f1_steam_2012_12_80_0_4,AS,SW,net gen quite off
1241_2012_plant_total_10000,f1_steam_2012_12_79_2_5,AS,SW,not the best cap match…check
1241_2_2013_plant_unit_owned_10000,f1_steam_2013_12_79_2_4,AS,SW,cap a little off
1241_2_2013_plant_unit_owned_10005,f1_steam_2013_12_80_0_4,AS,SW,
1241_1_2015_plant_unit_owned_10005,f1_steam_2015_12_80_0_3,AS,SW,cap and net gen a little off
1241_1_2013_plant_unit_owned_10000,f1_steam_2013_12_79_2_3,AS,SW,
1241_1_2013_plant_unit_owned_10005,f1_steam_2013_12_80_0_3,AS,SW,net gen quite off
1241_2013_plant_total_10000,f1_steam_2013_12_79_2_5,AS,SW,
1241_2_2014_plant_unit_owned_10000,f1_steam_2014_12_79_2_4,AS,SW,cap a little off
1241_2_2014_plant_unit_owned_10005,f1_steam_2014_12_80_0_4,AS,SW,net gen quite off
1241_1_2014_plant_unit_owned_10000,f1_steam_2014_12_79_2_3,AS,SW,
1241_2_2015_plant_unit_owned_10005,f1_steam_2015_12_80_0_4,AS,SW,
1241_1_2014_plant_unit_owned_10005,f1_steam_2014_12_80_0_3,AS,SW,
1241_2_2016_plant_unit_owned_10005,f1_steam_2016_12_80_0_4,AS,SW,
1241_2014_plant_total_10000,f1_steam_2014_12_79_2_5,AS,SW,
2081_2005_plant_total_10000,f1_steam_2005_12_79_1_4,AS,SW,
2081_2006_plant_total_10000,f1_steam_2006_12_79_1_4,AS,SW,
2081_2007_plant_total_10000,f1_steam_2007_12_79_1_4,AS,SW,
2081_2008_plant_total_10000,f1_steam_2008_12_79_1_4,AS,SW,
2081_2009_plant_total_10000,f1_steam_2009_12_79_1_4,AS,SW,
2081_2010_plant_total_10000,f1_steam_2010_12_79_2_1,AS,SW,
2081_2011_plant_total_10000,f1_steam_2011_12_79_2_1,AS,SW,
2081_2012_plant_total_10000,f1_steam_2012_12_79_2_1,AS,SW,
2081_2013_plant_total_10000,f1_steam_2013_12_79_2_1,AS,SW,
2081_2014_plant_total_10000,f1_steam_2014_12_79_2_1,AS,SW,
2081_2015_plant_total_10000,f1_steam_2015_12_79_2_1,AS,SW,
2081_2016_plant_total_10000,f1_steam_2016_12_79_2_1,AS,SW,
2081_2017_plant_total_10000,f1_steam_2017_12_79_2_1,AS,SW,
2081_2018_plant_total_10000,f1_steam_2018_12_79_2_1,AS,SW,
2081_2019_plant_total_10000,f1_steam_2019_12_79_2_1,AS,SW,
2081_2020_plant_total_10000,f1_steam_2020_12_79_2_1,SW,,
6065_2012_plant_owned_56211,f1_steam_2012_12_182_1_5,AS,SW,
6065_1_2012_plant_unit_owned_10000,f1_steam_2012_12_79_1_2,AS,SW,
6065_2_2012_plant_unit_owned_10000,f1_steam_2012_12_79_1_4,AS,,"Cap and net gen a little off, but right utility and right fraction ish"
6065_1_2012_plant_unit_total_10000,f1_steam_2012_12_79_1_1,AS,SW,
6065_2_2012_plant_unit_total_10000,f1_steam_2012_12_79_1_3,AS,SW,
6065_1_2013_plant_unit_owned_56211,f1_steam_2013_12_182_1_5,AS,SW,
6065_2_2013_plant_unit_owned_56211,f1_steam_2013_12_182_2_1,AS,SW,cap and net gen off
6065_1_2013_plant_unit_owned_10000,f1_steam_2013_12_79_1_2,AS,SW,
6065_2_2013_plant_unit_owned_10000,f1_steam_2013_12_79_1_4,SW,,
6065_1_2013_plant_unit_total_10000,f1_steam_2013_12_79_1_1,AS,SW,
6065_2_2013_plant_unit_total_10000,f1_steam_2013_12_79_1_3,AS,SW,
6065_1_2014_plant_unit_owned_56211,f1_steam_2014_12_182_1_5,AS,SW,
6065_2_2014_plant_unit_owned_56211,f1_steam_2014_12_182_2_1,AS,SW,capacity a little off
6065_1_2014_plant_unit_owned_10000,f1_steam_2014_12_79_1_2,AS,SW,
1250_2017_plant_total_22500,f1_steam_2017_12_191_1_5,AS,SW,
1250_2018_plant_total_22500,f1_steam_2018_12_191_1_5,AS,SW,
1250_2019_plant_total_22500,f1_steam_2019_12_191_1_5,AS,SW,
1250_2020_plant_total_22500,f1_steam_2020_12_191_1_5,SW,,
1250_2015_plant_total_22500,f1_steam_2015_12_191_1_5,AS,SW,capacity a little off
1250_2016_plant_total_22500,f1_steam_2016_12_191_1_5,AS,SW,
2094_2005_plant_total_770,f1_steam_2005_12_182_0_1,AS,SW,"wrong utility, right plant"
2094_2006_plant_total_770,f1_steam_2006_12_182_0_1,AS,,"wrong utility, right plant"
2094_2007_plant_total_770,f1_steam_2007_12_182_0_1,AS,,"wrong utility, right plant"
2094_2008_plant_total_56211,f1_steam_2008_12_182_0_1,AS,SW,
2094_2009_plant_total_56211,f1_steam_2009_12_182_0_1,AS,SW,
2094_2010_plant_total_56211,f1_steam_2010_12_182_0_1,AS,SW,
2094_2011_plant_total_56211,f1_steam_2011_12_182_0_1,AS,SW,
2094_2012_plant_total_56211,f1_steam_2012_12_182_0_1,AS,SW,
2094_2013_plant_total_56211,f1_steam_2013_12_182_0_1,AS,SW,
2094_2014_plant_total_56211,f1_steam_2014_12_182_0_1,AS,SW,
2094_2015_plant_total_56211,f1_steam_2015_12_182_0_1,AS,SW,
2094_2016_plant_total_56211,f1_steam_2016_12_182_0_1,AS,SW,
2094_2017_plant_total_56211,f1_steam_2017_12_182_0_1,AS,SW,
2094_2018_plant_total_56211,f1_steam_2018_12_182_0_1,SW,,"record seems right, but capacity is off 10%. Only off for this one year"
2094_2019_plant_total_56211_retired,f1_steam_2019_12_182_0_1,AS,SW,
1240_st_2013_plant_prime_mover_total_10005,f1_steam_2013_12_80_0_2,AS,SW,
1240_gt_2014_plant_prime_mover_total_10005,f1_steam_2014_12_191_0_2,AS,,"wrong subsidiary, right plant"
1240_st_2014_plant_prime_mover_total_10005,f1_steam_2014_12_80_0_2,AS,SW,
1240_gt_2015_plant_prime_mover_total_10005,f1_steam_2015_12_191_0_2,AS,,"wrong subsidiary, right plant"
1240_st_2015_plant_prime_mover_total_10005,f1_steam_2015_12_80_0_2,AS,SW,
6065_2_2014_plant_unit_owned_10000,f1_steam_2014_12_79_1_4,SW,,
1240_gt_2016_plant_prime_mover_total_10005,f1_steam_2016_12_191_0_2,AS,,"wrong subsidiary, right plant"
1240_st_2016_plant_prime_mover_total_10005,f1_steam_2016_12_80_0_2,AS,SW,
1240_gt_2017_plant_prime_mover_total_10005,f1_steam_2017_12_191_0_2,AS,,"wrong subsidiary, right plant"
1240_st_2017_plant_prime_mover_total_10005,f1_steam_2017_12_80_0_2,AS,SW,
1240_gt_2018_plant_prime_mover_total_10005,f1_steam_2018_12_191_0_2,AS,,"wrong subsidiary, right plant"
1240_st_2018_plant_prime_mover_total_10005,f1_steam_2018_12_80_0_2,AS,SW,
1240_ic_2019_plant_prime_mover_total_10005,f1_steam_2019_12_80_0_2,AS,SW,not a lot of FERC info to work with
1240_gt_2019_plant_prime_mover_total_10005,f1_steam_2019_12_191_0_2,AS,,"wrong subsidiary, right plant"
6065_1_2014_plant_unit_total_10000,f1_steam_2014_12_79_1_1,AS,SW,
6065_2_2014_plant_unit_total_10000,f1_steam_2014_12_79_1_3,AS,SW,capacity a little off
6065_1_2015_plant_unit_owned_56211,f1_steam_2015_12_182_1_5,AS,SW,
6065_2_2015_plant_unit_owned_56211,f1_steam_2015_12_182_2_1,AS,SW,
6065_1_2015_plant_unit_owned_10000,f1_steam_2015_12_79_1_2,AS,SW,
6065_2_2015_plant_unit_owned_10000,f1_steam_2015_12_79_1_4,SW,,
6065_1_2015_plant_unit_total_10000,f1_steam_2015_12_79_1_1,AS,SW,
6065_2_2015_plant_unit_total_10000,f1_steam_2015_12_79_1_3,AS,SW,capacity a little off
6065_1_2016_plant_unit_owned_56211,f1_steam_2016_12_182_1_5,AS,SW,
6065_2_2016_plant_unit_owned_56211,f1_steam_2016_12_182_2_1,AS,SW,capacity a little off
6065_1_2016_plant_unit_owned_10000,f1_steam_2016_12_79_1_2,AS,SW,
2080_2005_plant_total_10000,f1_steam_2005_12_79_0_1,AS,SW,
2080_2006_plant_total_10000,f1_steam_2006_12_79_0_1,AS,SW,
2080_2007_plant_total_10000,f1_steam_2007_12_79_0_1,AS,SW,
2080_2008_plant_total_10000,f1_steam_2008_12_79_0_1,AS,SW,
2080_2009_plant_total_10000,f1_steam_2009_12_79_0_1,AS,SW,
2080_2010_plant_total_10000,f1_steam_2010_12_79_0_1,AS,SW,
2080_2011_plant_total_10000,f1_steam_2011_12_79_0_1,AS,SW,
2080_2012_plant_total_10000,f1_steam_2012_12_79_0_1,AS,SW,
2080_2013_plant_total_10000,f1_steam_2013_12_79_0_1,AS,SW,
2080_2014_plant_total_10000,f1_steam_2014_12_79_0_1,AS,SW,
2080_2015_plant_total_10000,f1_steam_2015_12_79_0_1,AS,SW,
2080_2016_plant_total_10000,f1_steam_2016_12_79_0_1,AS,SW,
1250_2005_plant_total_22500,f1_steam_2005_12_191_0_3,AS,SW,
1250_2006_plant_total_22500,f1_steam_2006_12_191_0_3,AS,SW,
1250_2007_plant_total_22500,f1_steam_2007_12_191_0_3,AS,SW,
1250_2008_plant_total_22500,f1_steam_2008_12_191_0_3,AS,SW,
1250_2009_plant_total_22500,f1_steam_2009_12_191_0_3,AS,SW,
1250_2010_plant_total_22500,f1_steam_2010_12_191_0_3,AS,SW,
1250_2011_plant_total_22500,f1_steam_2011_12_191_0_3,AS,SW,
1250_2012_plant_total_22500,f1_steam_2012_12_191_0_3,AS,SW,
1250_2013_plant_total_22500,f1_steam_2013_12_191_1_5,AS,SW,
1250_2014_plant_total_22500,f1_steam_2014_12_191_1_5,AS,SW,
2079_1_2020_plant_unit_total_10000,f1_steam_2020_12_79_0_2,SW,,
210_2005_plant_owned_10005,f1_steam_2005_12_80_1_5,AS,SW,
210_2006_plant_owned_10005,f1_steam_2006_12_80_1_5,AS,SW,
210_2007_plant_owned_10005,f1_steam_2007_12_80_1_5,AS,SW,
210_2008_plant_owned_10005,f1_steam_2008_12_80_1_5,AS,SW,
210_2009_plant_owned_10005,f1_steam_2009_12_80_1_5,AS,SW,
210_2010_plant_owned_10005,f1_steam_2010_12_80_1_2,AS,SW,
210_2011_plant_owned_10005,f1_steam_2011_12_80_1_2,AS,SW,
210_2012_plant_owned_10005,f1_steam_2012_12_80_1_2,AS,SW,
210_2005_plant_owned_10000,f1_steam_2005_12_79_1_5,AS,SW,
210_2006_plant_owned_10000,f1_steam_2006_12_79_1_5,AS,SW,
210_2007_plant_owned_10000,f1_steam_2007_12_79_1_5,AS,SW,
210_2008_plant_owned_10000,f1_steam_2008_12_79_1_5,AS,SW,
210_2009_plant_owned_10000,f1_steam_2009_12_79_1_5,AS,SW,
210_2010_plant_owned_10000,f1_steam_2010_12_79_2_2,AS,SW,
210_2011_plant_owned_10000,f1_steam_2011_12_79_2_2,AS,SW,
210_2012_plant_owned_10000,f1_steam_2012_12_79_2_2,AS,SW,
210_2013_plant_owned_10000,f1_steam_2013_12_79_2_2,AS,SW,
210_2014_plant_owned_10000,f1_steam_2014_12_79_2_2,AS,SW,
210_2015_plant_owned_10000,f1_steam_2015_12_79_2_2,AS,SW,
210_2016_plant_owned_10000,f1_steam_2016_12_79_2_2,AS,SW,
210_2017_plant_owned_10000,f1_steam_2017_12_79_2_2,AS,SW,
210_2018_plant_owned_10000,f1_steam_2018_12_79_2_2,AS,SW,
210_2019_plant_owned_10000,f1_steam_2019_12_79_2_2,AS,SW,
210_2013_plant_owned_10005,f1_steam_2013_12_80_1_1,AS,SW,
210_2014_plant_owned_10005,f1_steam_2014_12_80_1_1,AS,SW,
210_2015_plant_owned_10005,f1_steam_2015_12_80_1_1,AS,SW,
210_2016_plant_owned_10005,f1_steam_2016_12_80_1_1,AS,SW,
2079_st_2005_plant_prime_mover_total_10000,f1_steam_2005_12_79_0_2,AS,SW,
2079_st_2006_plant_prime_mover_total_10000,f1_steam_2006_12_79_0_2,AS,SW,
2079_st_2007_plant_prime_mover_total_10000,f1_steam_2007_12_79_0_2,AS,SW,
2079_st_2008_plant_prime_mover_total_10000,f1_steam_2008_12_79_0_2,AS,SW,
2079_1_2009_plant_unit_total_10000,f1_steam_2009_12_79_0_2,AS,SW,
2079_1_2010_plant_unit_total_10000,f1_steam_2010_12_79_0_2,AS,SW,
2079_1_2011_plant_unit_total_10000,f1_steam_2011_12_79_0_2,AS,SW,
2079_1_2012_plant_unit_total_10000,f1_steam_2012_12_79_0_2,AS,SW,
2079_1_2013_plant_unit_total_10000,f1_steam_2013_12_79_0_2,AS,SW,
2079_1_2014_plant_unit_total_10000,f1_steam_2014_12_79_0_2,AS,SW,
2079_1_2015_plant_unit_total_10000,f1_steam_2015_12_79_0_2,AS,SW,
2079_1_2016_plant_unit_total_10000,f1_steam_2016_12_79_0_2,AS,SW,
2079_1_2017_plant_unit_total_10000,f1_steam_2017_12_79_0_2,AS,SW,
2079_1_2018_plant_unit_total_10000,f1_steam_2018_12_79_0_2,AS,SW,
2079_1_2019_plant_unit_total_10000,f1_steam_2019_12_79_0_2,AS,SW,
210_2017_plant_owned_10005,f1_steam_2017_12_80_1_1,AS,SW,
210_2019_plant_owned_10005,f1_steam_2019_12_80_1_1,AS,SW,
210_2018_plant_owned_10005,f1_steam_2018_12_80_1_1,AS,SW,
6065_2_2016_plant_unit_owned_10000,f1_steam_2016_12_79_1_4,SW,,
6065_1_2016_plant_unit_total_10000,f1_steam_2016_12_79_1_1,AS,SW,
6065_2_2016_plant_unit_total_10000,f1_steam_2016_12_79_1_3,AS,SW,capacity a little off
6065_1_2017_plant_unit_owned_56211,f1_steam_2017_12_182_1_5,AS,SW,
6065_2_2017_plant_unit_owned_56211,f1_steam_2017_12_182_2_1,AS,SW,
6065_1_2017_plant_unit_owned_10000,f1_steam_2017_12_79_1_2,AS,SW,
6065_2_2017_plant_unit_owned_10000,f1_steam_2017_12_79_1_4,SW,,
6065_1_2017_plant_unit_total_10000,f1_steam_2017_12_79_1_1,AS,SW,
6065_2_2017_plant_unit_total_10000,f1_steam_2017_12_79_1_3,AS,SW,
6065_1_2018_plant_unit_owned_56211,f1_steam_2018_12_182_1_5,AS,SW,
6065_2_2018_plant_unit_owned_56211,f1_steam_2018_12_182_2_1,AS,SW,
6065_1_2018_plant_unit_owned_10000,f1_steam_2018_12_79_1_2,AS,SW,
6065_2_2018_plant_unit_owned_10000,f1_steam_2018_12_79_1_4,AS,SW,
6065_1_2018_plant_unit_total_10000,f1_steam_2018_12_79_1_1,AS,SW,
6065_2_2018_plant_unit_total_10000,f1_steam_2018_12_79_1_3,AS,SW,
56502_2009_plant_total_22500,f1_steam_2009_12_191_2_1,AS,SW,
56502_2010_plant_total_22500,f1_steam_2010_12_191_1_5,AS,SW,
56502_2011_plant_total_22500,f1_steam_2011_12_191_1_5,AS,SW,
56502_2012_plant_total_22500,f1_steam_2012_12_191_1_5,AS,SW,
56502_2013_plant_total_22500,f1_steam_2013_12_191_0_4,AS,SW,
56502_2014_plant_total_22500,f1_steam_2014_12_191_0_4,AS,SW,
56502_2015_plant_total_22500,f1_steam_2015_12_191_0_4,AS,SW,
56502_2016_plant_total_22500,f1_steam_2016_12_191_0_4,AS,SW,
56502_2017_plant_total_22500,f1_steam_2017_12_191_0_4,AS,SW,
56502_2018_plant_total_22500,f1_steam_2018_12_191_0_4,AS,SW,
56502_2019_plant_total_22500,f1_steam_2019_12_191_0_4,AS,SW,
56502_2020_plant_total_22500,f1_steam_2020_12_191_0_4,SW,,
1241_2_2015_plant_unit_owned_10000,f1_steam_2015_12_79_2_4,AS,SW,cap a little off
1241_1_2015_plant_unit_owned_10000,f1_steam_2015_12_79_2_3,AS,SW,net gen quite off
1241_2015_plant_total_10000,f1_steam_2015_12_79_2_5,AS,SW,not the best cap match…check
1241_1_2016_plant_unit_owned_10005,f1_steam_2016_12_80_0_3,AS,SW,net gen quite off
6065_1_2019_plant_unit_owned_56211,f1_steam_2019_12_182_1_5,AS,SW,
6065_2_2019_plant_unit_owned_56211,f1_steam_2019_12_182_2_1,AS,SW,
6065_1_2019_plant_unit_owned_10000,f1_steam_2019_12_79_1_2,AS,SW,
6065_2_2019_plant_unit_owned_10000,f1_steam_2019_12_79_1_4,AS,SW,
6065_1_2019_plant_unit_total_10000,f1_steam_2019_12_79_1_1,AS,SW,
6065_2_2019_plant_unit_total_10000,f1_steam_2019_12_79_1_3,AS,SW,
6065_1_2020_plant_unit_owned_56211,f1_steam_2020_12_182_1_5,SW,,
6065_2_2020_plant_unit_owned_56211,f1_steam_2020_12_182_2_1,SW,,
6065_1_2020_plant_unit_owned_10000,f1_steam_2020_12_79_1_2,SW,,
